benchmark,cpu_lim,mem_lim,data_size,run_no,exec_time,mem_usage,mem_util
mobilenet,48,2048,928K,1,0.8469626903533936,346.1484375,16.901779174804688
mobilenet,48,2048,928K,2,0.5503826141357422,373.25390625,18.22528839111328
mobilenet,48,2048,928K,3,0.5484280586242676,396.58984375,19.36473846435547
mobilenet,48,2048,928K,4,0.6505193710327148,415.85546875,20.305442810058594
mobilenet,48,2048,928K,5,0.5387861728668213,415.85546875,20.305442810058594
mobilenet,48,2048,928K,6,0.5414459705352783,417.203125,20.371246337890625
mobilenet,48,2048,928K,7,0.5490827560424805,419.24609375,20.47100067138672
mobilenet,48,2048,928K,8,0.5345950126647949,436.78125,21.32720947265625
mobilenet,48,2048,928K,9,0.5528278350830078,454.86328125,22.210121154785156
mobilenet,48,2048,928K,10,0.6556587219238281,469.99609375,22.94902801513672
mobilenet,48,2048,608K,1,0.882587194442749,346.96875,16.94183349609375
mobilenet,48,2048,608K,2,0.5311071872711182,370.41796875,18.086814880371094
mobilenet,48,2048,608K,3,0.531982421875,392.98046875,19.188499450683594
mobilenet,48,2048,608K,4,0.6341872215270996,406.46484375,19.84691619873047
mobilenet,48,2048,608K,5,0.5317668914794922,406.46484375,19.84691619873047
mobilenet,48,2048,608K,6,0.5259401798248291,407.953125,19.919586181640625
mobilenet,48,2048,608K,7,0.5343198776245117,418.02734375,20.41149139404297
mobilenet,48,2048,608K,8,0.5340530872344971,436.4296875,21.310043334960938
mobilenet,48,2048,608K,9,0.5365316867828369,457.01953125,22.315406799316406
mobilenet,48,2048,608K,10,0.6436982154846191,463.9453125,22.653579711914062
mobilenet,96,2048,12K,1,0.7914981842041016,346.83203125,16.935157775878906
mobilenet,96,2048,12K,2,0.48778772354125977,369.99609375,18.06621551513672
mobilenet,96,2048,12K,3,0.4870162010192871,388.8828125,18.988418579101562
mobilenet,96,2048,12K,4,0.593555212020874,394.171875,19.246673583984375
mobilenet,96,2048,12K,5,0.47583818435668945,394.171875,19.246673583984375
mobilenet,96,2048,12K,6,0.4925854206085205,397.2265625,19.395828247070312
mobilenet,96,2048,12K,7,0.4999372959136963,424.10546875,20.708274841308594
mobilenet,96,2048,12K,8,0.5118927955627441,435.76171875,21.277427673339844
mobilenet,96,2048,12K,9,0.49739646911621094,452.9609375,22.117233276367188
mobilenet,96,2048,12K,10,0.6289997100830078,452.9609375,22.117233276367188
mobilenet,48,2048,384K,1,0.7955710887908936,348.51953125,17.017555236816406
mobilenet,48,2048,384K,2,0.5171804428100586,374.48828125,18.285560607910156
mobilenet,48,2048,384K,3,0.5198256969451904,396.85546875,19.377708435058594
mobilenet,48,2048,384K,4,0.6056540012359619,396.85546875,19.377708435058594
mobilenet,48,2048,384K,5,0.5054416656494141,396.85546875,19.377708435058594
mobilenet,48,2048,384K,6,0.51302170753479,404.95703125,19.773292541503906
mobilenet,48,2048,384K,7,0.5242910385131836,421.046875,20.558929443359375
mobilenet,48,2048,384K,8,0.5428526401519775,439.02734375,21.43688201904297
mobilenet,48,2048,384K,9,0.5480754375457764,463.00390625,22.60761260986328
mobilenet,48,2048,384K,10,0.6313254833221436,463.00390625,22.60761260986328
mobilenet,32,2048,80K,1,0.7980053424835205,350.7421875,17.126083374023438
mobilenet,32,2048,80K,2,0.48494863510131836,371.69921875,18.149375915527344
mobilenet,32,2048,80K,3,0.483595609664917,393.19921875,19.199180603027344
mobilenet,32,2048,80K,4,0.5896713733673096,393.19921875,19.199180603027344
mobilenet,32,2048,80K,5,0.47848939895629883,393.19921875,19.199180603027344
mobilenet,32,2048,80K,6,0.4799656867980957,397.6015625,19.414138793945312
mobilenet,32,2048,80K,7,0.483673095703125,416.84375,20.35369873046875
mobilenet,32,2048,80K,8,0.48072266578674316,441.7578125,21.570205688476562
mobilenet,32,2048,80K,9,0.4802701473236084,459.84765625,22.45349884033203
mobilenet,32,2048,80K,10,0.59661865234375,459.84765625,22.45349884033203
mobilenet,32,2048,860K,1,0.8334140777587891,348.26171875,17.004966735839844
mobilenet,32,2048,860K,2,0.5415582656860352,369.48828125,18.041419982910156
mobilenet,32,2048,860K,3,0.5409982204437256,395.390625,19.306182861328125
mobilenet,32,2048,860K,4,0.6210193634033203,411.46875,20.09124755859375
mobilenet,32,2048,860K,5,0.5224437713623047,412.03125,20.11871337890625
mobilenet,32,2048,860K,6,0.5265684127807617,413.26171875,20.178794860839844
mobilenet,32,2048,860K,7,0.5240728855133057,422.203125,20.615386962890625
mobilenet,32,2048,860K,8,0.5387215614318848,436.83984375,21.33007049560547
mobilenet,32,2048,860K,9,0.5281996726989746,454.234375,22.179412841796875
mobilenet,32,2048,860K,10,0.6395182609558105,469.2578125,22.912979125976562
mobilenet,32,2048,440K,1,0.8266658782958984,350.67578125,17.122840881347656
mobilenet,32,2048,440K,2,0.536095380783081,373.75390625,18.24970245361328
mobilenet,32,2048,440K,3,0.5116691589355469,397.8515625,19.426345825195312
mobilenet,32,2048,440K,4,0.629824161529541,408.91015625,19.96631622314453
mobilenet,32,2048,440K,5,0.5187675952911377,408.91015625,19.96631622314453
mobilenet,32,2048,440K,6,0.5033614635467529,408.91015625,19.96631622314453
mobilenet,32,2048,440K,7,0.5083861351013184,416.48046875,20.335960388183594
mobilenet,32,2048,440K,8,0.5162904262542725,432.62890625,21.12445831298828
mobilenet,32,2048,440K,9,0.5153195858001709,450.84765625,22.01404571533203
