benchmark,cpu_lim,mem_lim,data_size,run_no,exec_time,mem_usage,mem_util
sentiment,96,2048,3000,1,18.070661544799805,2024.6796875,98.86131286621094
sentiment,96,2048,3000,2,18.205727100372314,2024.6796875,98.86131286621094
sentiment,96,2048,3000,3,18.313899040222168,2024.6796875,98.86131286621094
sentiment,96,2048,3000,4,18.11755919456482,2024.6796875,98.86131286621094
sentiment,96,2048,3000,5,18.13351821899414,2024.6796875,98.86131286621094
sentiment,96,2048,3000,6,18.179681301116943,2024.6796875,98.86131286621094
sentiment,96,2048,3000,7,18.14460253715515,2024.6796875,98.86131286621094
sentiment,96,2048,3000,8,18.090126752853394,2024.6796875,98.86131286621094
sentiment,96,2048,3000,9,18.15250849723816,2024.6796875,98.86131286621094
sentiment,96,2048,3000,10,18.06312918663025,2024.6796875,98.86131286621094
sentiment,80,2048,250,1,1.641092300415039,2024.6796875,98.86131286621094
sentiment,80,2048,250,2,1.5643939971923828,2024.6796875,98.86131286621094
sentiment,80,2048,250,3,1.5743536949157715,2024.6796875,98.86131286621094
sentiment,80,2048,250,4,1.589139699935913,2024.6796875,98.86131286621094
sentiment,80,2048,250,5,1.5770807266235352,2024.6796875,98.86131286621094
sentiment,80,2048,250,6,1.5917091369628906,2024.6796875,98.86131286621094
sentiment,80,2048,250,7,1.6102879047393799,2024.6796875,98.86131286621094
sentiment,80,2048,250,8,1.570277214050293,2024.6796875,98.86131286621094
sentiment,80,2048,250,9,1.5856351852416992,2024.6796875,98.86131286621094
sentiment,80,2048,250,10,1.5776689052581787,2024.6796875,98.86131286621094
sentiment,32,2048,3000,1,18.54400372505188,2024.6796875,98.86131286621094
sentiment,32,2048,3000,2,18.289403200149536,2024.6796875,98.86131286621094
sentiment,32,2048,3000,3,18.335205793380737,2024.6796875,98.86131286621094
sentiment,32,2048,3000,4,18.21731925010681,2024.6796875,98.86131286621094
sentiment,32,2048,3000,5,18.273894786834717,2024.6796875,98.86131286621094
sentiment,32,2048,3000,6,18.31816577911377,2024.6796875,98.86131286621094
sentiment,32,2048,3000,7,18.35454750061035,2024.6796875,98.86131286621094
sentiment,32,2048,3000,8,18.405392169952393,2024.6796875,98.86131286621094
sentiment,32,2048,3000,9,18.274816513061523,2024.6796875,98.86131286621094
sentiment,32,2048,3000,10,18.343019485473633,2024.6796875,98.86131286621094
sentiment,32,2048,1000,1,6.265009164810181,2024.6796875,98.86131286621094
sentiment,32,2048,1000,2,5.995167970657349,2024.6796875,98.86131286621094
sentiment,32,2048,1000,3,6.051062107086182,2024.6796875,98.86131286621094
sentiment,32,2048,1000,4,6.024627447128296,2024.6796875,98.86131286621094
sentiment,32,2048,1000,5,6.020632266998291,2024.6796875,98.86131286621094
sentiment,32,2048,1000,6,6.178904056549072,2024.6796875,98.86131286621094
sentiment,32,2048,1000,7,6.008540391921997,2024.6796875,98.86131286621094
sentiment,32,2048,1000,8,6.096811532974243,2024.6796875,98.86131286621094
sentiment,32,2048,1000,9,5.959794521331787,2024.6796875,98.86131286621094
sentiment,32,2048,1000,10,5.9669189453125,2024.6796875,98.86131286621094
sentiment,64,2048,250,1,1.6325452327728271,2024.6796875,98.86131286621094
sentiment,64,2048,250,2,1.5823521614074707,2024.6796875,98.86131286621094
sentiment,64,2048,250,3,1.5589871406555176,2024.6796875,98.86131286621094
sentiment,64,2048,250,4,1.5428478717803955,2024.6796875,98.86131286621094
sentiment,64,2048,250,5,1.5463383197784424,2024.6796875,98.86131286621094
sentiment,64,2048,250,6,1.5516397953033447,2024.6796875,98.86131286621094
sentiment,64,2048,250,7,1.5596776008605957,2024.6796875,98.86131286621094
sentiment,64,2048,250,8,1.5567638874053955,2024.6796875,98.86131286621094
sentiment,64,2048,250,9,1.5617241859436035,2024.6796875,98.86131286621094
sentiment,64,2048,250,10,1.5375840663909912,2024.6796875,98.86131286621094
sentiment,96,2048,1000,1,6.0584211349487305,2024.6796875,98.86131286621094
sentiment,96,2048,1000,2,5.944201707839966,2024.6796875,98.86131286621094
sentiment,96,2048,1000,3,6.022425174713135,2024.6796875,98.86131286621094
sentiment,96,2048,1000,4,6.028179168701172,2024.6796875,98.86131286621094
sentiment,96,2048,1000,5,5.9953131675720215,2024.6796875,98.86131286621094
sentiment,96,2048,1000,6,6.073193073272705,2024.6796875,98.86131286621094
sentiment,96,2048,1000,7,5.9697160720825195,2024.6796875,98.86131286621094
sentiment,96,2048,1000,8,5.952680349349976,2024.6796875,98.86131286621094
sentiment,96,2048,1000,9,6.000726222991943,2024.6796875,98.86131286621094
sentiment,96,2048,1000,10,6.00455379486084,2024.6796875,98.86131286621094
sentiment,64,2048,2500,1,14.576935529708862,2024.6796875,98.86131286621094
sentiment,64,2048,2500,2,14.540087223052979,2024.6796875,98.86131286621094
sentiment,64,2048,2500,3,14.545697927474976,2024.6796875,98.86131286621094
sentiment,64,2048,2500,4,14.53308916091919,2024.6796875,98.86131286621094
sentiment,64,2048,2500,5,14.548623085021973,2024.6796875,98.86131286621094
sentiment,64,2048,2500,6,14.497376441955566,2024.6796875,98.86131286621094
