benchmark,cpu_lim,mem_lim,data_size,run_no,exec_time,mem_usage,mem_util
imageprocess,16,2048,2.4M,5,0.6340608596801758,135.1328125,6.5982818603515625
imageprocess,16,2048,2.4M,6,0.6310501098632812,135.1328125,6.5982818603515625
imageprocess,16,2048,2.4M,7,0.6346790790557861,135.1328125,6.5982818603515625
imageprocess,16,2048,2.4M,8,0.6324803829193115,135.1328125,6.5982818603515625
imageprocess,16,2048,2.4M,9,0.6310248374938965,135.1328125,6.5982818603515625
imageprocess,16,2048,2.4M,10,0.6333115100860596,135.1328125,6.5982818603515625
imageprocess,32,2048,928K,1,0.5139398574829102,121.26953125,5.921363830566406
imageprocess,32,2048,928K,2,0.5111777782440186,121.26953125,5.921363830566406
imageprocess,32,2048,928K,3,0.5151629447937012,121.26953125,5.921363830566406
imageprocess,32,2048,928K,4,0.511756420135498,121.26953125,5.921363830566406
imageprocess,32,2048,928K,5,0.5075953006744385,121.26953125,5.921363830566406
imageprocess,32,2048,928K,6,0.5122277736663818,121.26953125,5.921363830566406
imageprocess,32,2048,928K,7,0.5140202045440674,121.26953125,5.921363830566406
imageprocess,32,2048,928K,8,0.5107262134552002,121.26953125,5.921363830566406
imageprocess,32,2048,928K,9,0.5117332935333252,121.26953125,5.921363830566406
imageprocess,32,2048,928K,10,0.5090816020965576,121.26953125,5.921363830566406
imageprocess,32,2048,384K,1,0.08435392379760742,66.41015625,3.2426834106445312
imageprocess,32,2048,384K,2,0.08467435836791992,66.41015625,3.2426834106445312
imageprocess,32,2048,384K,3,0.08609795570373535,66.41015625,3.2426834106445312
imageprocess,32,2048,384K,4,0.08746719360351562,66.41015625,3.2426834106445312
imageprocess,32,2048,384K,5,0.08559560775756836,66.41015625,3.2426834106445312
imageprocess,32,2048,384K,6,0.08724737167358398,66.41015625,3.2426834106445312
imageprocess,32,2048,384K,7,0.08916330337524414,66.41015625,3.2426834106445312
imageprocess,32,2048,384K,8,0.08741044998168945,66.41015625,3.2426834106445312
imageprocess,32,2048,384K,9,0.08844828605651855,66.41015625,3.2426834106445312
imageprocess,32,2048,384K,10,0.08641767501831055,66.41015625,3.2426834106445312
imageprocess,96,2048,928K,1,0.5107343196868896,119.91015625,5.854988098144531
imageprocess,96,2048,928K,2,0.5110957622528076,119.91015625,5.854988098144531
